Token,Nodes,Smart_Contract_Flags,Dates
6839,"(592058, 606024, 870145)","(0, 0, 0)","2021-05-11, 2021-08-26"
6839,"(592058, 606024, 811030)","(0, 0, 0)","2021-05-13, 2021-08-23"
6861,"(478154, 673901, 695292)","(0, 0, 0)","2020-12-13, 2021-02-14"
4006,"(179839, 433902, 678867)","(0, 0, 0)","2020-11-20, 2021-01-13"
6711,"(538392, 551766, 678867)","(0, 0, 0)","2020-11-29, 2020-12-02"
5989,"(675759, 915422, 1151632)","(0, 0, 0)","2021-08-17, 2021-09-26"
6310,"(230877, 400827, 465387)","(0, 0, 0)","2020-12-16, 2021-07-11"
7056,"(10856, 699610, 718533)","(0, 0, 0)","2021-03-16, 2021-04-10"
7017,"(705454, 720800, 757025)","(1, 0, 0)","2021-03-14, 2021-03-19"
7109,"(54223, 557332, 702340)","(0, 1, 0)","2021-06-24, 2021-07-10, 2021-08-23"
7109,"(557332, 702340, 719728)","(1, 0, 0)","2021-06-25, 2021-07-03, 2021-08-13"
4258,"(1113226, 4641262, 6288327)","(0, 0, 0)","2024-02-13, 2024-02-18"
7037,"(478154, 673901, 695292)","(0, 0, 0)","2020-12-13, 2021-02-14"
7245,"(478154, 722131, 3164948)","(0, 0, 1)","2022-06-23, 2022-06-24"
6787,"(72656, 774102, 876588)","(0, 0, 0)","2021-05-18, 2021-05-22"
7322,"(1055288, 4660337, 7330833)","(0, 1, 1)","2023-10-22, 2023-11-05"
6186,"(657937, 703452, 720297)","(0, 1, 1)","2021-01-14, 2021-04-17"
7486,"(714150, 717022, 719393)","(0, 1, 0)","2021-01-22, 2021-01-23"
7552,"(478154, 1054433, 1107184)","(0, 0, 0)","2021-08-23, 2021-08-29"
7545,"(478154, 768757, 1054433)","(0, 0, 0)","2022-03-19, 2022-05-24"
7581,"(478154, 588845, 890451)","(0, 0, 0)","2021-10-20, 2021-10-21"
7569,"(721038, 726816, 741056)","(0, 1, 0)","2021-07-03, 2021-07-11"
7417,"(664426, 707870, 727496)","(0, 1, 0)","2021-05-03, 2021-05-14"
7417,"(740176, 1430570, 3833160)","(0, 0, 0)","2022-07-04, 2022-07-05"
7613,"(478154, 770734, 795079)","(0, 0, 0)","2021-04-30, 2021-05-06"
7706,"(478154, 566769, 685127)","(0, 0, 0)","2021-02-07, 2021-02-13"
7716,"(478154, 4483490, 5033230)","(0, 0, 0)","2022-12-15, 2023-01-06"
7739,"(606526, 607589, 733445)","(0, 0, 0)","2021-06-26, 2021-07-04"
7876,"(426994, 503847, 617385)","(0, 1, 0)","2021-02-26, 2021-04-24, 2021-05-07, 2021-05-22"
7876,"(80568, 426994, 503847)","(0, 0, 1)","2021-02-27, 2021-05-15"
5926,"(534246, 635181, 638331)","(0, 0, 0)","2021-06-04, 2021-06-10"
7702,"(714227, 901614, 992358)","(0, 0, 0)","2021-09-26, 2021-09-30"
7702,"(3166995, 3166996, 3168313)","(0, 0, 1)","2022-04-04, 2022-04-06, 2022-04-22"
7688,"(1511244, 2822348, 4660337)","(0, 0, 1)","2022-12-06, 2023-01-18, 2023-05-13, 2023-06-06"
7688,"(1511244, 2822348, 4919955)","(0, 0, 1)","2023-04-27, 2023-05-18"
8359,"(478154, 758675, 811319)","(0, 0, 0)","2021-03-20, 2021-03-29"
8382,"(962650, 1734747, 1734748)","(0, 1, 0)","2021-12-15, 2021-12-18"
8534,"(559277, 882339, 1132643)","(0, 0, 1)","2021-10-23, 2021-11-21"
8088,"(778443, 1018915, 2097048)","(1, 0, 0)","2021-12-18, 2021-12-24"
8600,"(800064, 888941, 1019214)","(1, 1, 0)","2021-07-13, 2021-07-29, 2021-08-06"
8015,"(478154, 757715, 835348)","(0, 0, 0)","2021-04-05, 2021-04-06"
8387,"(478154, 1215302, 2173069)","(0, 0, 0)","2021-12-23, 2021-12-24"
8693,"(478154, 658083, 1435148)","(0, 0, 0)","2021-10-04, 2021-10-05"
8670,"(1423987, 1423989, 3248547)","(0, 0, 1)","2022-04-16, 2022-04-17"
8670,"(478154, 1038155, 3248547)","(0, 0, 1)","2022-05-23, 2022-07-03"
7760,"(768757, 3421192, 3421196)","(0, 0, 0)","2022-05-14, 2022-05-22"
7804,"(868160, 1017369, 1654549)","(1, 0, 1)","2021-10-23, 2021-10-25"
8734,"(895048, 1002786, 2217072)","(0, 0, 0)","2022-12-16, 2022-12-31"
1875,"(45621, 399329, 821804)","(0, 0, 0)","2021-04-14, 2021-06-20"
8848,"(923648, 1888162, 4624498)","(1, 1, 0)","2023-12-10, 2023-12-25, 2024-03-23"
9016,"(478154, 1022481, 1863035)","(0, 0, 0)","2023-09-12, 2023-09-15"
8331,"(742389, 745418, 850129)","(0, 0, 0)","2021-04-19, 2021-04-21"
9117,"(478154, 604411, 766543)","(0, 0, 0)","2021-04-23, 2021-05-05"
8605,"(1118363, 1184251, 1543042)","(1, 0, 0)","2022-08-16, 2022-08-19, 2022-10-21"
8605,"(1118363, 1184251, 1443773)","(1, 0, 0)","2022-10-19, 2022-10-20"
9185,"(478154, 1022481, 1863035)","(0, 0, 0)","2023-09-06, 2023-09-08"
9114,"(478154, 686427, 709352)","(0, 0, 0)","2021-11-23, 2021-11-25"
9354,"(766262, 1688623, 4058413)","(0, 0, 0)","2023-01-21, 2023-03-08, 2023-03-19"
9354,"(1055288, 4660337, 4919955)","(0, 1, 1)","2023-06-25, 2023-08-09"
8187,"(739974, 788665, 876836)","(0, 1, 1)","2023-10-19, 2023-10-25"
8313,"(815268, 5383521, 6025467)","(1, 1, 0)","2023-10-10, 2023-10-14, 2023-10-20"
9809,"(732838, 761427, 797356)","(0, 0, 0)","2021-05-22, 2021-05-23"
7475,"(716191, 933709, 1070736)","(0, 0, 0)","2021-08-27, 2021-09-17, 2021-10-01"
9770,"(963302, 963339, 991994)","(1, 1, 0)","2021-06-24, 2021-09-22"
9729,"(1843396, 1912252, 2904937)","(0, 0, 1)","2022-04-18, 2022-04-21"
8570,"(718075, 4227647, 5234333)","(0, 0, 1)","2022-12-17, 2022-12-19"
9957,"(937902, 1034337, 1058087)","(0, 1, 0)","2021-07-23, 2021-08-11"
7724,"(478154, 1022481, 1863035)","(0, 0, 0)","2023-09-07, 2023-09-08"
10412,"(1002002, 4265643, 5383521)","(1, 0, 1)","2023-04-01, 2023-04-26"
10365,"(478154, 1070946, 6466456)","(0, 0, 0)","2023-05-04, 2023-05-07"
9961,"(937902, 1034359, 1058087)","(0, 1, 0)","2021-07-26, 2021-08-09"
9861,"(856677, 920960, 1251383)","(0, 0, 0)","2022-02-25, 2022-03-09"
9070,"(163233, 1587219, 2581201)","(0, 0, 1)","2023-05-13, 2024-02-13"
8817,"(163233, 848429, 862308)","(0, 0, 0)","2021-11-02, 2021-12-02"
7586,"(717193, 981694, 985050)","(0, 0, 0)","2021-08-19, 2021-08-21"
10884,"(944057, 964076, 1005709)","(0, 0, 1)","2021-06-30, 2021-07-01"
8497,"(782496, 936771, 5540122)","(0, 0, 0)","2023-06-23, 2023-07-01"
10699,"(163233, 994997, 1000503)","(0, 0, 0)","2021-07-08, 2021-07-14"
11187,"(3226559, 4959491, 5367250)","(0, 0, 0)","2023-01-12, 2023-01-14"
11324,"(902968, 1036049, 1041390)","(0, 0, 0)","2021-07-16, 2021-07-22, 2021-07-30, 2021-08-11"
11324,"(1036049, 1057504, 1077037)","(0, 0, 0)","2021-08-17, 2021-08-28"
11413,"(95295, 1019387, 1055251)","(0, 1, 0)","2021-08-22, 2021-08-26"
7870,"(768757, 3421192, 3421196)","(0, 0, 0)","2022-05-17, 2022-05-22"
10413,"(433753, 1012179, 4133311)","(0, 0, 0)","2023-07-28, 2023-08-06"
10413,"(433753, 840229, 4133311)","(0, 0, 0)","2023-08-14, 2023-09-01"
11409,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-04, 2022-04-06, 2022-05-16, 2022-05-19"
11409,"(510236, 4008634, 4313742)","(0, 1, 1)","2022-09-11, 2022-09-20"
10585,"(184857, 1069167, 1124580)","(0, 1, 1)","2021-09-23, 2021-10-01"
12195,"(1102948, 1228553, 1228575)","(0, 0, 0)","2021-08-29, 2021-09-10"
12254,"(836663, 1109194, 1109196)","(0, 1, 1)","2021-08-09, 2021-08-22"
12254,"(1762, 1109194, 1109196)","(0, 1, 1)","2021-08-19, 2021-12-29, 2022-03-01"
12254,"(1091049, 1109194, 1109196)","(0, 1, 1)","2021-08-24, 2021-09-17"
12254,"(1109194, 1109196, 1188709)","(1, 1, 0)","2021-08-28, 2021-10-22"
12254,"(1109194, 1109196, 1278483)","(1, 1, 0)","2021-09-18, 2021-09-19, 2021-10-01"
12254,"(1109194, 1109196, 1351226)","(1, 1, 1)","2021-09-20, 2021-09-22"
12254,"(688677, 1109194, 1109196)","(0, 1, 1)","2021-09-28, 2021-12-10"
12254,"(747359, 1109194, 1109196)","(0, 1, 1)","2021-10-04, 2021-10-17, 2021-10-19, 2021-11-11, 2021-11-19, 2021-11-22, 2021-12-18, 2022-01-17, 2022-08-03"
12254,"(713228, 1109194, 1109196)","(0, 1, 1)","2021-10-05, 2021-10-06, 2021-10-12, 2022-01-23"
12254,"(1109194, 1109196, 1641781)","(1, 1, 0)","2021-10-30, 2021-11-27"
12254,"(1109194, 1109196, 1110007)","(1, 1, 0)","2021-11-03, 2021-11-13"
12254,"(1109194, 1109196, 1143037)","(1, 1, 0)","2021-11-09, 2021-11-10, 2021-11-12"
12254,"(725571, 1109194, 1109196)","(0, 1, 1)","2021-11-29, 2021-12-01, 2021-12-04, 2021-12-07, 2022-01-03"
12254,"(1109194, 1109196, 2174634)","(1, 1, 0)","2021-12-27, 2021-12-28, 2022-01-24, 2022-02-23, 2022-05-21, 2022-08-06, 2022-09-13, 2022-09-17, 2022-10-15, 2022-10-30"
12254,"(718956, 1109194, 1109196)","(0, 1, 1)","2022-01-08, 2022-02-28"
12254,"(1109194, 1109196, 2911127)","(1, 1, 0)","2022-03-09, 2022-03-11"
12254,"(163063, 1109194, 1109196)","(0, 1, 1)","2022-04-09, 2022-04-10, 2022-05-14, 2022-05-15, 2022-05-16, 2022-05-27, 2022-08-20, 2022-09-20, 2022-10-17"
12254,"(1109194, 1109196, 4305336)","(1, 1, 1)","2022-09-10, 2022-11-26"
12254,"(1109194, 1109196, 5485952)","(1, 1, 0)","2023-01-21, 2023-03-11"
12254,"(1109194, 1109196, 4920987)","(1, 1, 0)","2023-03-07, 2023-03-26, 2023-05-22, 2023-07-27"
12254,"(1109194, 1109196, 3586667)","(1, 1, 0)","2023-03-31, 2023-07-03"
12254,"(1109194, 1109196, 6472001)","(1, 1, 0)","2023-05-04, 2023-05-24, 2023-05-26"
12254,"(1109194, 1109196, 6491915)","(1, 1, 0)","2023-05-12, 2023-05-29, 2023-06-08"
12254,"(1109194, 1109196, 6410037)","(1, 1, 0)","2023-05-16, 2023-05-25, 2023-06-12"
12254,"(1109194, 1109196, 6487228)","(1, 1, 0)","2023-05-20, 2023-06-04, 2023-06-06"
12254,"(1109194, 1109196, 6504739)","(1, 1, 0)","2023-06-05, 2023-06-07, 2023-06-10, 2023-06-14"
12254,"(606763, 1109194, 1109196)","(0, 1, 1)","2023-06-24, 2023-08-01"
12254,"(699820, 1109194, 1109196)","(0, 1, 1)","2023-06-25, 2023-06-27, 2023-07-23"
12254,"(1109194, 1109196, 6764769)","(1, 1, 0)","2023-06-28, 2023-07-02"
12254,"(1109194, 1109196, 2737503)","(1, 1, 0)","2023-07-10, 2023-07-18"
12254,"(1109194, 1109196, 4798357)","(1, 1, 0)","2023-08-09, 2023-08-20"
12254,"(1109196, 6780923, 7100863)","(1, 0, 1)","2023-09-20, 2023-09-23, 2023-11-05"
12254,"(1109196, 5348522, 7100863)","(1, 1, 1)","2023-09-25, 2024-02-22, 2024-03-06"
12254,"(1109196, 7100863, 7241824)","(1, 1, 0)","2023-09-26, 2023-12-25, 2023-12-26"
12254,"(1109196, 6104432, 7100863)","(1, 0, 1)","2023-09-29, 2023-10-27"
12254,"(1109196, 3012517, 7100863)","(1, 0, 1)","2023-10-14, 2024-03-17"
12254,"(606763, 1109196, 7100863)","(0, 1, 1)","2023-10-20, 2023-10-30, 2023-11-11"
12254,"(1109196, 6973555, 7100863)","(1, 0, 1)","2023-11-09, 2023-11-10"
12254,"(1109196, 7100863, 7368838)","(1, 1, 0)","2023-11-27, 2023-11-28, 2023-11-29, 2023-12-01, 2023-12-02, 2023-12-05, 2023-12-06, 2023-12-15, 2023-12-18, 2023-12-20, 2024-01-03, 2024-01-14, 2024-01-26, 2024-02-15, 2024-02-16, 2024-02-19, 2024-03-01"
12254,"(1109196, 7100863, 7614840)","(1, 1, 0)","2024-01-10, 2024-02-05, 2024-02-07, 2024-02-08, 2024-03-04, 2024-03-05, 2024-03-07, 2024-03-08, 2024-03-14, 2024-03-15, 2024-03-18"
12254,"(1109196, 5197755, 7100863)","(1, 0, 1)","2024-01-21, 2024-02-06"
12254,"(1109196, 7100863, 7454272)","(1, 1, 0)","2024-02-12, 2024-02-21, 2024-02-26, 2024-02-27"
12363,"(4732519, 4965924, 6657482)","(0, 1, 0)","2023-10-02, 2023-11-09"
12635,"(987653, 1150712, 1150834)","(0, 0, 0)","2021-08-17, 2021-08-18"
11387,"(478154, 889504, 1057264)","(0, 0, 0)","2021-08-18, 2022-09-16"
10114,"(955118, 956782, 1162015)","(0, 1, 0)","2021-08-19, 2021-08-26"
12172,"(1035368, 1124580, 1161764)","(0, 1, 1)","2021-08-22, 2021-08-27, 2021-09-10, 2021-09-22"
11133,"(95295, 1019387, 1055251)","(0, 1, 0)","2021-08-20, 2021-08-22, 2021-08-31, 2024-03-17"
12746,"(1379578, 4569236, 4861387)","(0, 0, 0)","2022-12-08, 2022-12-10"
12036,"(1072972, 4646400, 4958084)","(0, 0, 1)","2022-11-14, 2022-12-24"
13045,"(864788, 898146, 909567)","(0, 0, 1)","2021-08-26, 2021-08-27"
12740,"(1119548, 1171471, 3098534)","(0, 0, 0)","2022-04-19, 2022-08-14"
12362,"(638475, 1245916, 1245917)","(0, 1, 1)","2021-08-31, 2021-09-01, 2021-09-02, 2021-09-08, 2021-10-13, 2022-01-28, 2022-01-30, 2022-03-14"
12362,"(821823, 1245916, 1245917)","(0, 1, 1)","2021-10-25, 2021-12-17, 2022-03-01"
12362,"(734120, 1245916, 1245917)","(0, 1, 1)","2022-02-07, 2022-02-09"
13393,"(558812, 942525, 1358066)","(0, 0, 0)","2022-08-04, 2022-08-09"
13989,"(112057, 1045073, 1451042)","(0, 0, 1)","2021-10-10, 2021-10-12"
13989,"(2328, 112057, 1451042)","(0, 0, 1)","2021-10-16, 2021-10-19"
14199,"(787204, 985185, 1004138)","(0, 0, 0)","2021-09-10, 2021-10-02"
12564,"(1104791, 1427921, 3107779)","(0, 0, 1)","2022-04-02, 2022-04-05, 2022-04-06, 2022-04-07, 2022-04-08, 2022-04-09, 2022-04-10, 2022-04-11, 2022-04-14"
13404,"(957335, 1483679, 2904937)","(0, 0, 1)","2022-04-16, 2022-04-18, 2022-04-20, 2022-04-21"
12714,"(951925, 1411167, 2904937)","(0, 0, 1)","2022-08-04, 2022-08-07"
11948,"(727461, 953128, 2616692)","(0, 0, 0)","2022-01-27, 2022-01-28"
12962,"(1163496, 1376102, 1700072)","(0, 1, 0)","2021-10-30, 2021-10-31"
14895,"(1520716, 1730063, 1838892)","(0, 1, 0)","2021-12-04, 2021-12-11, 2021-12-13"
14518,"(1369418, 1376102, 5043726)","(0, 1, 0)","2022-11-28, 2022-11-30"
13608,"(1149653, 3107779, 3129969)","(0, 1, 0)","2022-04-01, 2022-04-05"
15560,"(829056, 1497665, 1700911)","(0, 0, 0)","2022-10-15, 2022-10-16"
12147,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-01, 2022-04-11, 2022-04-14, 2022-04-15, 2022-04-16, 2022-04-18, 2022-04-24"
14612,"(581289, 654159, 1320277)","(0, 0, 0)","2021-09-28, 2022-11-07"
14883,"(1300346, 1300397, 3107779)","(0, 0, 1)","2022-04-07, 2022-04-24"
14883,"(1139084, 1300381, 3107779)","(0, 0, 1)","2022-04-14, 2022-04-18, 2022-04-19"
15792,"(11382, 5041092, 5074965)","(0, 0, 0)","2022-12-02, 2022-12-03"
11582,"(1055920, 1494892, 1494940)","(0, 0, 0)","2021-09-30, 2021-10-01"
14847,"(217409, 1123165, 1123261)","(0, 0, 0)","2021-09-30, 2021-12-21"
15980,"(1306041, 1484800, 1499986)","(0, 0, 0)","2022-01-29, 2022-01-30"
13642,"(1149653, 3107779, 3129969)","(0, 1, 0)","2022-04-01, 2022-04-05"
13275,"(1843396, 1912252, 2904937)","(0, 0, 1)","2022-04-08, 2022-04-10, 2022-04-15, 2022-04-18, 2022-04-19, 2022-04-20, 2022-04-21"
13473,"(2904937, 2966029, 3059267)","(1, 0, 0)","2022-04-02, 2022-04-04, 2022-04-09"
16063,"(1104791, 1427921, 3107779)","(0, 0, 1)","2022-04-02, 2022-04-05, 2022-04-06, 2022-04-07, 2022-04-08, 2022-04-09, 2022-04-10, 2022-04-11, 2022-04-14"
16444,"(526820, 1379578, 3167177)","(0, 0, 0)","2022-07-02, 2022-10-21"
16444,"(728472, 1379578, 3904701)","(0, 0, 0)","2024-01-08, 2024-01-14"
15275,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-10, 2022-04-12, 2022-04-14, 2022-04-16, 2022-04-17, 2022-04-18, 2022-04-21, 2022-04-22, 2022-04-23, 2022-04-24"
12866,"(112057, 466647, 1451042)","(0, 0, 1)","2021-10-16, 2021-10-17"
12542,"(2904937, 2966029, 3059267)","(1, 0, 0)","2022-04-03, 2022-04-09"
13325,"(682467, 745433, 803192)","(0, 0, 0)","2022-02-23, 2022-05-23"
16095,"(478154, 753244, 1096003)","(0, 0, 0)","2021-10-11, 2021-12-03"
7112,"(690498, 706186, 3157648)","(0, 0, 0)","2022-05-15, 2022-05-16, 2022-05-20"
11465,"(901477, 1734747, 1734748)","(0, 1, 0)","2021-12-06, 2021-12-07"
16814,"(6295250, 6301835, 6301836)","(0, 1, 1)","2023-04-11, 2023-05-22"
16638,"(1551028, 1589318, 1634463)","(0, 0, 0)","2021-10-20, 2021-10-21"
13313,"(2648005, 2649235, 2695655)","(0, 0, 0)","2022-02-02, 2022-02-10"
16617,"(679879, 882339, 1132643)","(0, 0, 1)","2021-10-19, 2021-10-20"
17296,"(1605683, 1614018, 1614175)","(0, 0, 0)","2021-10-17, 2021-11-06"
14705,"(2728547, 3107779, 3297003)","(0, 1, 0)","2022-09-11, 2022-09-13, 2022-09-14, 2022-09-16, 2022-09-17, 2022-09-18, 2022-09-25, 2022-09-26"
14931,"(1075267, 1379578, 1711160)","(0, 0, 0)","2022-10-21, 2022-10-22"
14931,"(691870, 1379578, 5199819)","(0, 0, 0)","2022-12-11, 2022-12-12"
15727,"(1031842, 1379578, 3480652)","(0, 0, 0)","2022-06-27, 2022-06-29"
14225,"(2732384, 4084542, 6215102)","(0, 1, 1)","2023-08-01, 2023-08-05"
14411,"(2904937, 2966029, 3059267)","(1, 0, 0)","2022-04-03, 2022-04-09, 2022-04-10"
17923,"(3008587, 4403072, 5383521)","(0, 1, 1)","2023-01-06, 2023-01-16"
11516,"(2110375, 2466843, 3405212)","(0, 1, 1)","2022-08-17, 2022-08-21"
13086,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-04, 2022-04-06, 2022-04-08, 2022-05-16, 2022-05-17, 2022-05-19, 2022-05-20"
16533,"(1528606, 1791398, 1791677)","(0, 0, 0)","2021-11-13, 2021-11-15"
18173,"(1672874, 1673580, 1673685)","(0, 0, 0)","2021-10-25, 2021-10-26, 2021-10-27, 2021-11-10"
18173,"(1673580, 1673685, 1811417)","(0, 0, 0)","2021-11-15, 2021-11-23"
16906,"(3174109, 4267900, 4982578)","(0, 1, 0)","2022-11-24, 2023-02-07, 2023-02-09"
16906,"(3165313, 4267900, 6165839)","(0, 1, 0)","2023-04-25, 2023-04-30"
15307,"(736720, 2752678, 2752686)","(0, 0, 0)","2022-02-05, 2022-03-09"
16689,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-06, 2022-04-08, 2022-04-10, 2022-04-18"
15588,"(1204082, 5332778, 6408715)","(0, 1, 1)","2023-06-21, 2023-08-04"
15682,"(1379578, 1495557, 2321547)","(0, 0, 0)","2022-10-25, 2022-11-19"
18521,"(468416, 1760976, 5262090)","(0, 0, 0)","2023-04-11, 2023-08-29"
18521,"(468416, 850471, 5262090)","(0, 0, 0)","2023-07-25, 2023-07-29, 2023-08-03, 2023-08-05"
18521,"(1036881, 3405212, 4112233)","(0, 1, 1)","2023-11-23, 2023-11-25"
11895,"(1123332, 1159835, 1285723)","(0, 0, 0)","2022-02-04, 2022-04-10"
16530,"(1197263, 3710679, 4227304)","(0, 1, 0)","2022-10-16, 2022-11-08"
16530,"(1123079, 1503969, 6095468)","(0, 0, 1)","2023-03-19, 2023-03-21"
13463,"(1017991, 4170227, 4495142)","(0, 0, 0)","2023-09-25, 2023-09-28"
16286,"(1007629, 1379578, 3480652)","(0, 0, 0)","2022-06-29, 2022-06-30"
13555,"(771272, 1734747, 1734748)","(0, 1, 0)","2021-11-26, 2021-12-10"
15749,"(1115077, 2081637, 4557234)","(0, 0, 1)","2022-09-22, 2022-09-23"
12239,"(1201841, 4694813, 6232676)","(1, 0, 1)","2023-05-03, 2023-07-20"
17501,"(1730133, 3107779, 3137329)","(0, 1, 0)","2022-04-05, 2022-04-07, 2022-04-08, 2022-04-12, 2022-04-13, 2022-04-23"
11475,"(5654808, 6413590, 6494838)","(0, 0, 0)","2023-10-30, 2024-01-08"
11275,"(1960359, 2728547, 3107779)","(0, 0, 1)","2022-04-04, 2022-04-07, 2022-04-08"
18594,"(1571785, 1581819, 1676185)","(0, 0, 0)","2021-11-28, 2022-05-18"
13167,"(1258344, 2904937, 3279686)","(0, 1, 0)","2022-04-16, 2022-04-17, 2022-04-18"
18950,"(870399, 1188157, 1363506)","(0, 0, 0)","2022-05-15, 2022-05-16"
19499,"(5627030, 7366104, 7635115)","(0, 0, 0)","2024-01-13, 2024-01-15"
15774,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-14, 2022-04-18, 2022-04-22, 2022-04-24"
19479,"(808548, 1506329, 1528038)","(0, 0, 1)","2022-03-11, 2022-04-08"
19479,"(957402, 1528038, 4645225)","(0, 1, 0)","2022-10-19, 2022-10-20, 2022-11-10, 2022-12-01"
18190,"(196958, 563154, 3012069)","(0, 1, 1)","2022-03-05, 2022-03-06"
12544,"(1300346, 1300397, 3107779)","(0, 0, 1)","2022-04-08, 2022-04-14"
5930,"(3487888, 4235044, 5619676)","(0, 1, 0)","2023-02-21, 2023-02-24"
5930,"(683874, 687069, 7444069)","(0, 0, 0)","2023-11-11, 2023-11-16"
11213,"(965579, 1062689, 3405212)","(0, 1, 1)","2022-08-21, 2022-09-18"
18131,"(1149653, 3107779, 3129969)","(0, 1, 0)","2022-04-01, 2022-04-05"
19172,"(723212, 744841, 1771166)","(1, 0, 0)","2021-11-21, 2021-11-28"
10819,"(1006311, 1065280, 2968615)","(1, 1, 0)","2022-10-16, 2022-10-23, 2022-11-27"
10819,"(813618, 3932009, 6180101)","(0, 1, 0)","2023-03-26, 2023-04-05"
16219,"(962650, 1734747, 1734748)","(0, 1, 0)","2021-12-15, 2021-12-18"
19811,"(704510, 834720, 1391456)","(1, 0, 0)","2021-11-30, 2022-01-02"
13622,"(1279588, 1376190, 1883066)","(0, 0, 0)","2021-11-24, 2021-11-25"
17983,"(1649, 1813, 909567)","(0, 0, 1)","2021-11-25, 2022-05-14"
15385,"(1291596, 4901840, 6055160)","(0, 0, 1)","2023-07-22, 2023-10-28"
13728,"(5332670, 5396411, 5735455)","(0, 1, 0)","2023-05-23, 2023-10-19"
18300,"(2720308, 3314008, 4526327)","(0, 0, 1)","2022-12-11, 2023-05-28, 2023-07-01"
15163,"(864450, 4272938, 6408715)","(0, 1, 1)","2023-09-01, 2023-09-03"
21041,"(723212, 1086586, 1971283)","(1, 0, 0)","2021-12-04, 2022-01-12"
11127,"(899088, 953442, 992821)","(0, 0, 0)","2023-06-23, 2023-10-26"
21211,"(723212, 1232248, 1264172)","(1, 0, 0)","2021-12-05, 2021-12-16"
17165,"(894018, 1734747, 1734748)","(0, 1, 0)","2021-12-08, 2021-12-15"
17165,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-11, 2022-04-14"
20640,"(723212, 846371, 1175669)","(1, 0, 0)","2021-12-07, 2021-12-09"
20651,"(723212, 808548, 1108839)","(1, 0, 0)","2021-12-06, 2021-12-07"
21301,"(1983527, 1983530, 1983584)","(0, 0, 0)","2021-12-06, 2021-12-09"
21301,"(1991382, 1991388, 1991907)","(0, 0, 0)","2021-12-07, 2021-12-08"
21473,"(723212, 863203, 1994641)","(1, 0, 0)","2021-12-07, 2021-12-08"
21485,"(723212, 863203, 1995120)","(1, 0, 0)","2021-12-07, 2021-12-08"
21611,"(723212, 1232248, 1397076)","(1, 0, 0)","2021-12-08, 2021-12-26"
19815,"(769155, 1650957, 2415388)","(0, 0, 0)","2023-11-19, 2023-12-09"
21369,"(478154, 1559073, 1850899)","(0, 0, 0)","2022-01-21, 2022-01-26"
21369,"(478154, 2212956, 4992439)","(0, 0, 0)","2022-11-23, 2022-12-18"
21454,"(723212, 1620755, 1846547)","(1, 0, 0)","2022-01-31, 2022-03-08"
16513,"(468833, 2633318, 2904937)","(0, 0, 1)","2022-02-24, 2022-03-16, 2022-05-21"
21159,"(1503663, 2318275, 2997665)","(0, 0, 0)","2022-10-20, 2022-10-29"
22029,"(723212, 761647, 1452367)","(1, 0, 0)","2021-12-11, 2021-12-12"
22029,"(723212, 808548, 1452367)","(1, 0, 0)","2021-12-14, 2022-01-08"
16394,"(454626, 1734747, 1734748)","(0, 1, 0)","2021-12-21, 2021-12-23"
21276,"(723212, 880432, 1259648)","(1, 0, 0)","2022-02-08, 2022-02-12"
21276,"(723212, 1953352, 2937767)","(1, 0, 0)","2022-03-02, 2022-03-15"
21736,"(1376102, 1982738, 2054954)","(1, 0, 0)","2021-12-13, 2021-12-14"
22151,"(723212, 742311, 808548)","(1, 0, 0)","2021-12-13, 2021-12-16"
22219,"(723212, 814870, 925803)","(1, 0, 0)","2021-12-13, 2021-12-15"
20888,"(723212, 804439, 1739963)","(1, 0, 0)","2021-12-14, 2021-12-20"
21626,"(723212, 874912, 3892985)","(1, 0, 0)","2023-09-02, 2023-10-09"
22106,"(723212, 808548, 811998)","(1, 0, 0)","2021-12-14, 2021-12-15, 2022-01-20"
22136,"(1785179, 5473186, 6087092)","(0, 1, 1)","2023-08-06, 2023-08-11"
17812,"(1524969, 2624586, 3445576)","(0, 0, 0)","2022-05-28, 2022-07-03"
21602,"(1785015, 1944017, 1987626)","(0, 0, 0)","2021-12-15, 2021-12-16"
22271,"(2055166, 2064570, 2064984)","(1, 0, 0)","2021-12-15, 2021-12-16"
22448,"(2064827, 2064848, 2075640)","(0, 0, 1)","2021-12-15, 2021-12-16"
22455,"(723212, 808548, 1055649)","(1, 0, 0)","2021-12-16, 2021-12-17, 2021-12-20, 2021-12-23, 2022-01-04"
22469,"(723212, 808548, 1066902)","(1, 0, 0)","2021-12-16, 2021-12-19"
22595,"(723212, 808548, 976031)","(1, 0, 0)","2021-12-18, 2021-12-20, 2021-12-21, 2021-12-26, 2021-12-27, 2021-12-28, 2021-12-29, 2021-12-31, 2022-01-02, 2022-01-03, 2022-01-06, 2022-01-07, 2022-01-08, 2022-01-11, 2022-01-18, 2022-01-20, 2022-01-21, 2022-01-26, 2022-02-02, 2022-08-01"
22690,"(909567, 1068250, 2080550)","(1, 0, 1)","2021-12-17, 2021-12-20"
