Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
207945,"[7599265, 12, 723212, 917591]","(0, 0, 1, 0)","['2024-02-02', '2024-02-09']",[7]
210926,"[7756280, 7756197, 1005589, 7756207]","(1, 0, 1, 1)","['2024-02-09', '2024-02-12']",[3]
198947,"[7766744, 12, 2142334, 7444231]","(1, 0, 0, 0)","['2024-02-10', '2024-02-20']",[10]
12254,"[7454272, 1109196, 12, 7100863]","(0, 1, 0, 1)","['2024-02-12', '2024-02-21', '2024-02-26', '2024-02-27']","[9, 5, 1]"
25546,"[846658, 4987035, 12, 4987034]","(0, 1, 0, 1)","['2024-02-15', '2024-03-03']",[17]
86683,"[2243801, 3734517, 2418830, 1982023]","(0, 0, 0, 0)","['2024-02-26', '2024-03-01']",[4]
149600,"[5047952, 5603609, 4823594, 12]","(0, 1, 0, 0)","['2024-02-28', '2024-03-01']",[2]
207126,"[7567810, 7824036, 7757701, 7677103]","(1, 0, 0, 0)","['2024-02-28', '2024-03-01']",[2]
207935,"[6207827, 12, 7490790, 617207]","(0, 0, 0, 0)","['2024-03-14', '2024-03-18']",[4]
208695,"[7836528, 3132915, 12, 3027958]","(0, 0, 0, 0)","['2024-03-15', '2024-03-19']",[4]
